"dataset_id","state","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"FIA_forest","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49566.4434735512,47744.8842836543,46468.4506878594,51750.2055161731,53042.8294029351,50257.9020810945,50100.1416180833,48863.750168977,51015.2177383675,50874.9089925815,50327.2898481535,51430.9234737575,48861.7026496235,49913.5621375553,50896.5066444831,50896.6640712151,49162.7433709213,50626.5508180073,47843.9783788079,50650.6071251822,NA,NA,NA
"FIA_timberland","KY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48805.2741930148,47329.9206026669,45752.6090236894,50331.5084043715,52291.8844077274,49162.3187947432,49393.8829267564,47900.4106620817,50186.8984195411,49939.5823926501,49362.1841544101,50875.4121194627,48056.7855424223,49281.6190845886,50087.0133232852,49452.8203775869,48574.3439613709,50287.2646763152,46784.8751173524,50231.2167974192,NA,NA,NA
"FIA_forest","LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56475.218288036,56271.034738396,57669.0441495669,59203.7298510244,58335.9713336916,NA,NA,78177.6703729274,61832.2835470421,59722.1159899159,61671.8824884463,60527.9041313956,60547.0204081428,61240.4815176317,60592.4123060805,58598.818976864,61310.605454772,59790.3861306941,59702.3812051183,NA,NA,NA
"FIA_timberland","LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56085.0958305696,55990.0333329413,56972.2435562351,57864.1121988659,57221.3459323253,NA,NA,77335.1215848108,60410.786720686,58697.7152293842,60713.8492826151,59237.775611181,59633.6598148124,60129.5292420584,58649.4626340914,57175.5294096852,60112.1918278961,58785.3031734982,58183.6339250993,NA,NA,NA
"FIA_forest","ME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72169.4072720269,71627.1850168813,72072.0445728191,71554.0179949676,71429.8878307622,70882.2977700139,71510.2274614505,71330.9803641509,71284.1362466365,70318.9731828165,71480.0426424398,71260.0520471257,70186.6858413831,70842.9488389803,71161.4104115296,70847.9953638409,71726.52985091,70487.0830296428,70955.2827149628,70512.085821077,70490.2623947464,71186.2734707261,70391.2767458132,NA
"FIA_timberland","ME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70276.2836156968,69098.4547934345,69165.1304150167,69308.9512294329,68948.0392363741,68828.2975425403,69093.6775917512,68825.00095809,68788.3561802872,68253.8127995977,69382.3779004929,68921.9498121115,67691.8998167822,68324.2225894756,69114.0731916906,68826.0281713797,68923.9001375812,66767.7801927233,67724.3946790952,67880.9338365653,68021.8001969763,68760.6480683893,67460.1365131743,NA
"FIA_forest","MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9718.6979515064,11521.1236849394,8882.6209467378,9397.28526898314,8470.09476692816,9900.46489745433,10082.6006549893,8387.63587641834,9915.12859843605,10001.8174179284,10027.4493186996,10119.5774760038,9084.83281087441,10228.630204685,10203.559184897,9932.2832079162,9913.2359529019,10394.8191564511,NA
"FIA_timberland","MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8254.27143020669,10742.8061662365,7827.31440711193,8505.94127269936,7868.91196725505,8533.1197869677,9041.54507275621,7483.49307601382,8522.85848098034,9150.19906555326,8011.27623521522,9222.71755130925,7960.34077901601,8952.4754524708,9137.22999158855,8751.60756931603,8813.34995220304,9214.16927334031,NA
"FIA_forest","MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13546.8622767101,12201.9084374301,13012.239536438,11591.8823632129,12259.0707942187,12219.5646868801,12284.0752262534,11734.6122929442,12505.6724289819,12562.9239255662,12063.3196337745,11093.4310349553,11459.8318529394,12420.9904338963,12094.7021196958,11947.3094493773,11923.3290009681,12482.5962695764,NA,NA
"FIA_timberland","MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12030.8584697591,11555.3668812165,12010.8177071551,11286.9154841826,11406.3405629738,11540.4818278509,11363.5355782757,11520.3821748107,12278.4434289809,12049.2112360883,11303.0656214398,10297.6221508865,11062.6278939518,12171.1892444119,12094.7021196958,11434.5172945778,11078.8060534739,11731.9483888612,NA,NA
"FIA_forest","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78530.9905955467,78011.2107526487,78020.900900996,77463.0709582631,79003.3998543542,80328.4581944107,80912.0823425905,77169.7104387838,68686.402730243,82073.1868118945,80550.2981795197,82814.4900896799,84111.1346995854,80185.9288231766,82841.9762540142,81160.3370999558,83970.8650409945,80880.2911824253,84352.233293666,80777.877057421,77576.5382581522,79838.5841872407,NA
"FIA_timberland","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74326.162956045,74459.4220446003,73688.1049637743,73360.6432839879,75302.1955868173,76580.5367181297,77027.5455128453,73529.9527572888,64462.7942742712,78369.1589166169,76234.0779041828,78918.1672180008,80531.5047635837,74778.5573452812,79095.8220289234,76999.1644194383,80079.4485137724,75999.5164859899,80688.1573836605,75801.0815664574,72694.2834317714,75982.7870106181,NA
"FIA_forest","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66034.9913225457,66557.9790941796,64968.2691844561,65970.5088683622,64936.9354827154,65197.0471900883,68496.2264017875,68170.4811528967,70662.3693401539,69391.149946647,69710.3950026314,69829.2404784234,69558.2441060442,72902.8356407012,69120.2914567912,69220.699221262,71521.1389082845,70733.3676443705,73962.520768222,70749.1958998957,70089.1197122024,72257.5566403546,70901.6398973582,NA
"FIA_timberland","MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58116.0206431227,59293.3323672026,57744.9555818559,58999.3583758786,58302.9576455875,58463.9491034908,62146.3896282038,61332.0089897919,63116.9631863144,61897.0150670139,62951.0911923782,63340.9258641067,62584.6297456923,64871.8870595953,61445.7107713221,62222.5653696551,64711.3456255039,63797.2309456723,65976.8846728847,63100.6269948905,62721.2522199575,65416.0105971388,63629.1357068502,NA
"FIA_forest","MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79408.6700158093,NA,NA,79907.5208020534,76624.3212060512,78563.2133852771,78926.370388484,78598.4347375002,78519.6841556327,76320.2455206227,77774.4417726943,77559.9378858156,77450.0826985236,77953.5546651385,77737.8812032501,77081.5931178655,NA
"FIA_timberland","MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78470.9992330014,NA,NA,79400.1294239939,76290.2302910131,77861.4961064244,78199.5091754494,77581.0428058029,77636.8824695766,74932.7300594785,77537.6540554806,77056.0127209565,76707.9942546884,76558.0785069628,76738.4897480917,76605.5601654246,NA
"FIA_forest","MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63740.0243912861,59322.1908684612,57577.9429870101,55226.0901249868,59994.7713893416,62735.1180047641,61369.7314461736,63859.8169875443,56798.1890387782,55440.3351879203,63521.8648628451,64012.9852490496,63151.5470081553,61168.6691199205,61508.3941388487,61915.783895304,61723.3361286928,62209.8516007548,61931.8303440289,61423.5135066725,63059.9904578932,62354.9219191808,62520.5484954665,NA
"FIA_timberland","MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61285.1704216743,56397.4397147568,54604.1713222773,53435.5536857462,58052.7161104299,60732.8284072133,59527.8841836861,61364.8505783303,54588.1965406237,53868.0302535189,61093.0488447739,62341.1277256168,60181.999219061,58846.6170640373,59032.9306269218,59573.6191569628,59432.5276735186,61079.8027014309,59523.2290916787,59163.0055718997,61407.122824069,59507.5268953916,60030.0494236286,NA
"FIA_forest","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102475.993982004,100423.734224604,103490.326715023,103610.981940374,107446.377821402,102268.708899209,102046.456316378,103586.643929679,104240.287196201,104616.559398477,104486.451005344,100546.193210836,103149.796301445,104483.874701071,98580.8205857144,103377.045476732,96937.8959453476,NA,NA,NA
"FIA_timberland","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79399.1848898406,79976.6414184858,82544.9550622185,78569.6285332327,82688.1072739586,78865.3154835273,79227.7399177278,78004.4449380301,80633.7474596013,80628.1998244828,80199.0758065509,75829.4378527511,79828.7953274455,81199.6317731317,76334.4490948884,77652.3621177713,73394.2002788556,NA,NA,NA
"FIA_forest","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4724.88426653716,6280.99646082705,4517.1289686065,4677.26634901978,4699.38683505552,5708.39730486216,5287.60273776872,5174.88145954101,6783.46861534223,5767.90638251693,6684.50181465119,5440.30755071602,6484.23846326085,6443.07490312982,6932.09328739024,4694.16234310442,5501.75762225794,5596.58872671078,5036.94854586438,6997.05809666094,6462.23097829246,NA
"FIA_timberland","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3980.39396625253,5855.83480497526,4229.89250915296,4437.70420096384,4699.38683505552,5120.53757805974,4946.12700181405,4603.20634945524,6055.34216473543,5636.28754918625,6091.84644202255,4996.02152592413,5572.72345119784,5417.61666969357,6752.50588071901,4466.17645227597,5196.8953904847,5014.78805008378,4744.5168760721,6337.55711997244,4890.09047270265,NA
"FIA_forest","NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45536.574111912,44509.2767255803,42256.6977405366,42279.0310874863,44954.2575804665,41280.0308749059,42705.2303558522,39743.1709885753,42300.2294027237,39899.8718681915,44267.0654063347,42097.0415945986,36528.2793472012,40302.8314209869,43572.40925149,42447.9279202352,NA,NA,NA
"FIA_timberland","NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1798.78735791576,804.669592572891,513.793034121622,823.330332247027,1400.4194735365,830.205534270573,992.124464342555,1161.83458188892,458.976099782512,670.337284074501,1226.62467193336,1026.90884062931,615.228760990009,793.729452511747,975.593991722476,1172.1419709323,NA,NA,NA
"FIA_forest","NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19229.3891083047,19746.3091887233,19534.251025641,20133.5380239893,19406.5182416128,19747.6562078292,17785.6323614029,19694.771602082,19312.964557368,19187.0452155607,20110.81134063,18753.798839242,18918.7643934683,19365.4303184419,19123.9105567015,19030.1782616376,18882.8528840843,19041.8454247356,19225.0002174853,19944.852123618,NA
"FIA_timberland","NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18287.5492959136,18053.0586257588,17884.5072390098,19331.4487549358,18420.4407241129,18684.7645232473,16698.9492626701,18379.7701704285,18401.5999442649,18210.2709150412,18869.784035542,17408.1032053432,17694.6269026585,17929.0157149428,18202.0326331957,18221.8187997205,17817.4949276194,17470.2644376232,17721.7836598138,18802.7853884457,NA
"FIA_forest","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7865.5559195989,9673.18414364764,8129.57864761837,7116.22111848657,6427.31554508515,7854.43022941402,8168.15279252594,8228.78022627405,7792.92232235216,8101.53092983831,7723.8015015807,8240.32136319216,8019.17483689525,7878.44313124064,8017.52484992301,7527.01923529893,8187.86885485639,7706.23651720172,NA
"FIA_timberland","NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7568.50973755288,8764.04973341965,6559.19425879608,5932.50479773525,5910.49351901382,7280.5421088185,7318.13676322315,6627.79087052732,6213.79192452892,7065.23363187842,7356.98011299734,7600.16189691363,6579.86886249561,6669.98521192944,6675.08041919757,6460.28744201918,7490.9623116886,6312.18477904456,NA
"FIA_forest","NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96048.8581969854,104888.436220621,97783.3189599725,103522.223080939,97763.309612124,102205.567666959,100816.683427231,96187.0290587772,95083.1566298982,92455.4062461732,99589.673653483,109247.58480526,103392.604597116,108736.85466537,98607.3051441992,NA,NA,NA
"FIA_timberland","NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16185.4669673584,18250.0522118249,20534.8448819114,17639.3911219065,17717.7592810651,16254.3522872096,17488.444314016,18399.1095061699,15723.3729417438,18822.2989787572,15624.0299156986,15484.7537371502,21671.6166924526,17814.0398677513,19468.0660733032,NA,NA,NA
"FIA_forest","NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75194.6385935169,74750.4338658786,72890.1636823146,78838.8614651354,72308.9232809785,76956.4780248576,74788.3098592209,75456.5678960523,74270.7344010199,77435.645374538,76874.917319396,75081.91108097,75401.4904884851,74095.4411994318,74163.1504039928,75206.4944774352,73381.1108090644,74118.9693299363,75948.7507392203,NA,NA
"FIA_timberland","NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63104.6077586504,62438.1749543519,61086.6690145501,67892.2359082865,59975.4785489387,63427.6855966042,62533.6037969808,63368.6128933891,62522.4682574229,64206.0574954531,63590.5652647891,62566.2867672039,62856.2293282672,62463.8376134256,62999.1984278626,62001.3034755188,59685.0870091245,60380.3293843591,62957.7118793589,NA,NA
"FIA_forest","NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76604.799655154,75065.367373107,75788.7936498326,74160.522168372,74806.3860276131,75072.7675798939,NA,75561.7553721575,77054.5014770978,74284.038870908,76659.5163710827,75112.5683422099,76799.1221018841,76065.2441454349,78343.7715079826,75726.0732127953,74961.3160803626,75090.5996770397,74924.5729533787,75729.8250802742,75092.205370792
"FIA_timberland","NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73943.95728157,72398.7341013831,73812.6453801493,72113.8233918264,72796.9855625208,72489.8401780538,NA,73164.1879763021,73821.8557143768,71294.6693851345,73738.9001408702,71575.7841034014,74530.7341681197,73709.3820514067,75576.4550229969,73163.6869176266,72083.1334369667,72223.3538320243,71592.1288726135,73308.7622693627,71967.1959796997
"FIA_forest","ND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3742.87418141885,2658.02032671563,2693.54559617557,3121.49295264563,2860.51503391746,3119.27494293827,3007.40445805422,2856.68411227241,3320.7821615742,3028.75807451481,2492.92009432932,2937.80289107512,3252.39441191449,3900.47588304951,3932.5202736675,2217.08703835373,3482.22096117867,3603.36721757374,3175.70132443895,2790.25227577835,4750.39181169658,NA
"FIA_timberland","ND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2733.50287182423,1424.66828993956,1859.84122941834,2371.73202144207,1917.36196892334,2198.29851707817,1718.92787380158,1917.91772313804,2102.50243275506,1947.89953428173,1646.66421744832,1401.52305461707,2191.6362238635,1845.37914481422,2616.59515569508,1246.13087831187,1906.1658282026,1999.30495101053,2009.9383128402,1766.80008117066,2779.39698566175,NA
"FIA_forest","OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30367.7484757571,33854.5964217876,34083.4079361721,32915.1010081512,28284.1631380135,32013.3160528285,30176.0036846544,30038.8938640889,32674.9264690982,31897.6837204448,32097.0072836765,32704.4450189807,31792.4172861798,30615.976557098,29414.5029168443,31609.8016745913,31100.603567255,29691.693425236,29010.0310134818,28024.6962277708,30064.1887178989,NA
"FIA_timberland","OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29320.0454169023,32677.8148535324,33149.2056252735,31287.7615455117,27706.2559261471,31104.7826271494,28840.9556553306,29070.8477984483,31559.6620949012,30801.9854010085,31293.6667061748,30964.3092675412,30265.8940721466,29658.9739806181,28142.0248417749,30925.3827568195,30068.5994750995,28447.6695362313,28203.4058305757,26663.5506221065,29068.8151262136,NA
"FIA_forest","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23249.1647073112,29419.5768524793,50050.8120988568,52207.5152640757,50589.9950916742,45104.1005323014,45440.9213574171,48906.2188087217,48074.7152788214,44724.3897282461,43302.818853319,46502.5047370991,44190.0205191927,NA,NA
"FIA_timberland","OK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20329.5776385469,9971.61246160837,31390.956264598,29814.1280266266,26402.6788706776,26660.6956014355,25742.32989072,25850.5862225114,27770.4141814891,23719.3112696707,25819.3382646709,27685.9601565806,25797.9329451033,NA,NA
"FIA_forest","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122407.973657283,119981.548971713,125216.253331164,119053.571108409,120306.157672282,115974.604583355,121606.679346623,118414.922233996,117173.603764181,116931.440602032,116191.701796385,115932.348758021,121221.58968987,119164.917405312,118190.862455073,116720.011180045,118047.6112431,116736.554246408,118551.194605324,NA,NA,NA
"FIA_timberland","OR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96928.240347665,96121.7897096861,96216.4485702286,94060.6433512424,94161.482518874,93300.2472636494,96573.4073358228,94530.226242775,93430.3403538776,95975.9935619741,96209.4806984317,94934.4976262846,95540.5545894154,96193.0037656087,96281.4952953829,91996.2993810293,93595.6468794373,95333.2663835702,93811.3624501774,NA,NA,NA
"FIA_forest","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64472.2858273471,64055.4766213457,64160.7498118012,63688.9779794756,63672.9448822161,64861.3206542444,63154.9615521583,68093.7623860849,60297.5278912762,66079.0516692713,68275.8940153749,67213.0372644028,67647.1221111251,65310.445044158,65609.4722984402,66453.754674003,66417.9074329023,67208.7418947749,66542.2418220043,67267.0918547789,61852.2322671635,64795.6538203541,NA
"FIA_timberland","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61803.0856442511,61393.8331175724,61243.3940071198,62109.1173290038,60520.224677486,62172.3495046506,61067.3372442017,65251.2625602607,58683.1672559973,63196.4561356909,65846.6465544762,64769.430852223,65422.2372406961,63433.0883787114,63201.3807676409,63311.0476812543,63744.5704891781,64934.4633495657,64700.4990209479,65127.1444081921,59929.3517425781,62408.6548623137,NA
"FIA_forest","RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510.25003447696,1392.73087238576,1427.20908509903,1427.08896688258,1356.43328497872,1097.90006053768,1343.46508846331,1444.09418924257,1496.99412099791,1557.74677033881,1576.68928500011,1550.86905947021,1473.04273158768,1298.69307835795,1258.90595519453,1443.39947225867,1538.52318768047,1320.14856600894,1467.51839951769,NA
"FIA_timberland","RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450.48789588058,1392.73087238576,1427.20908509903,1427.08896688258,1182.10219550559,1097.90006053768,1343.46508846331,1414.97702195194,1475.03541776048,1349.13908958322,1576.68928500011,1550.86905947021,1443.19212318365,1298.69307835795,1258.90595519453,1220.91792304059,1472.76801814845,1320.14856600894,1467.51839951769,NA
"FIA_forest","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51032.1717610471,52570.362571302,52667.3476492526,53074.5075018057,52470.4756926958,51709.1001498043,53031.2918606047,53514.3635875745,53920.6345047037,52750.69262232,52301.0024077574,53132.40370594,53349.1080261312,51971.8846135701,53083.8709122951,52280.4987428698,52847.5324377651,51924.1012340625,51125.6862166988,51742.9486092249,52180.5005202222,52565.3666743016,51287.9685506325,NA
"FIA_timberland","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50382.5260964299,52380.3563712501,51897.9819203876,52722.4030606374,51801.6909695713,51198.880062971,52209.3870726842,52615.283324752,53351.3556298664,51811.193118769,51557.9496166738,51986.7248770419,52610.2600298586,51549.9576194652,52443.7964456467,51619.6023434097,51829.4584046548,51125.9961640221,50498.0908430355,51096.437893817,51415.7215100039,51672.4800682594,50373.9083041421,NA
"FIA_forest","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7093.01899139634,7059.70298149358,5522.41015941911,6784.316947973,7575.92149738543,7538.02779718206,8218.48461351031,7032.95678332662,7048.67154923871,7711.07911004413,7914.9725716783,7876.51017229852,7387.39626283791,7472.09245321432,8213.44840403384,8402.77005369935,8329.39006544471,7580.99845817029,6579.95518642903,7331.07202233623,7472.8049059858,NA
"FIA_timberland","SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6407.32085560774,6425.12726172994,4928.93822556121,6497.78319978639,7364.7017086141,6779.72392399672,7634.14012038686,6323.75923088212,6664.65779814349,7711.07911004413,7113.69008233391,7428.18677852573,6522.46646479727,6724.54404764446,7780.86217587163,7971.11118120727,7432.92390593209,6857.5902351485,6372.31898738105,6392.25212734828,6873.66449332941,NA
"FIA_forest","TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56412.8652888726,55317.2063978387,56469.1847291654,55614.7218712572,55959.7255261535,56678.2540110977,56903.3608173072,56672.1484653901,56235.6469877459,55743.8859011585,57129.735940085,56282.6875306411,57079.7471589558,55682.7314661751,56898.2339760727,55671.314695849,57251.191934818,54525.1086386483,55372.7100341328,55530.887554222,55395.3051389809,NA,NA,NA
"FIA_timberland","TN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54366.3110985156,53451.7578924446,54500.6102242094,53233.8785886519,53554.8863220999,54727.0095050017,55420.3147206306,56092.0214423882,53810.3880261095,53265.8815399579,54933.4748674329,53594.3111829112,55183.9369835791,53148.2212013841,54469.4850252785,53266.1579963177,54267.2185894512,52850.4567937624,52651.3575343575,53525.8868781741,53160.0356036126,NA,NA,NA
"FIA_forest","TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29912.8047751763,48412.3067102278,260425.835566244,249047.606023936,260709.341793957,229388.413493903,267992.036104179,273251.230895841,244807.852232964,276694.108802111,284370.964758021,265566.93201566,226729.788118405,238639.787963417,234454.765102755,222885.875304068,221898.583400562,216311.225099813,NA,NA,NA
"FIA_timberland","TX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29912.8047751763,47804.8177767575,67050.5262652739,57471.1376674362,57167.1780559975,53273.7483851879,55666.3680572746,57979.204319694,57828.4638993493,55721.6675948606,52287.6617275305,56702.6847158399,55521.9548297506,52918.6503345528,52557.1305732015,48366.1706685501,47475.7268627284,53680.6449424727,NA,NA,NA
